date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:29:27	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2021:29:28%20GMT	https://alpha-wave.ai/wp-content/themes/alpha-wave	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave	(from https://alpha-wave.ai/)
13:29:28	0/0	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2022%20Dec%202024%2021:29:28%20GMT	https://alpha-wave.ai/wp-content/themes/alpha-wave/	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/index.html	(from https://alpha-wave.ai/)
13:29:28	164/164	---M--	200	added ('OK')	image/svg+xml	etag:%226752c16f-a4%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/800796f9a60c84f3f3bc.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/800796f9a60c84f3f3bc.svg	(from https://alpha-wave.ai/)
13:29:28	26655/26655	---M--	200	added ('OK')	text/css	etag:%226752c181-681f%22	https://alpha-wave.ai/wp-content/cache/min/1/wp-content/themes/alpha-wave/dist/styles/style.css?ver=1733476737	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/cache/min/1/wp-content/themes/alpha-wave/dist/styles/stylebc34.css	(from https://alpha-wave.ai/)
13:29:28	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202024%2021:29:28%20GMT	http://code.jquery.com/	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/code.jquery.com/index.html	(from https://alpha-wave.ai/)
13:29:28	6938/6938	---MC-	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2021:29:28%20GMT	https://alpha-wave.ai/wp-json/wp/v2/pages/6	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-json/wp/v2/pages/6.json	(from https://alpha-wave.ai/)
13:29:28	2172/2172	---MC-	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2021:29:29%20GMT	https://alpha-wave.ai/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falpha-wave.ai%2F	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-json/oembed/1.0/embed578e.json	(from https://alpha-wave.ai/)
13:29:29	2372/2372	---MC-	200	added ('OK')	text/xml	date:Sun,%2022%20Dec%202024%2021:29:29%20GMT	https://alpha-wave.ai/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falpha-wave.ai%2F&format=xml	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-json/oembed/1.0/embed9a7b	(from https://alpha-wave.ai/)
13:29:29	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2022%20Dec%202024%2021:29:29%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/www.googletagmanager.com/gtm.f5445.delayed	(from https://alpha-wave.ai/)
13:29:29	198396/198396	---MC-	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202024%2021:29:29%20GMT	https://alpha-wave.ai/wp-json/	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-json/index.html	(from https://alpha-wave.ai/)
13:29:29	2826/2826	---M--	200	added ('OK')	image/svg+xml	etag:%226752c16f-b0a%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/assets/chip.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/assets/chip.svg	(from https://alpha-wave.ai/)
13:29:30	3119/3119	---M--	200	added ('OK')	image/svg+xml	etag:%226752c16f-c2f%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/instagram.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/instagram.svg	(from https://alpha-wave.ai/)
13:29:30	3503/3503	---M--	200	added ('OK')	image/svg+xml	etag:%226752c16f-daf%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/facebook.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/facebook.svg	(from https://alpha-wave.ai/)
13:29:30	5501/5501	---M--	200	added ('OK')	image/svg+xml	etag:%226752c16f-157d%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/youtube.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/youtube.svg	(from https://alpha-wave.ai/)
13:29:30	3015/3015	---M--	200	added ('OK')	image/svg+xml	etag:%226752c16f-bc7%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/google.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/google.svg	(from https://alpha-wave.ai/)
13:29:30	4645/4645	---M--	200	added ('OK')	image/svg+xml	etag:%226752c16f-1225%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/emerce.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/emerce.svg	(from https://alpha-wave.ai/)
13:29:31	4265/4265	---M--	200	added ('OK')	image/svg+xml	etag:%226752c16f-10a9%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/area120.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/area120.svg	(from https://alpha-wave.ai/)
13:29:31	6571/6571	---M--	200	added ('OK')	image/svg+xml	etag:%226752c16f-19ab%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/spotify.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/assets/icons/spotify.svg	(from https://alpha-wave.ai/)
13:29:31	3864/3864	---M--	200	added ('OK')	image/svg+xml	etag:%226752c16f-f18%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/assets/chip2.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/assets/chip2.svg	(from https://alpha-wave.ai/)
13:29:32	87531/87531	---M--	200	added ('OK')	application/x-javascript	etag:%226752c181-155eb%22	https://alpha-wave.ai/wp-content/cache/min/1/jquery-3.7.1.min.js?ver=1733476737	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/cache/min/1/jquery-3.7.1.minbc34.js	(from https://alpha-wave.ai/)
13:29:33	750843/750843	---M--	200	added ('OK')	application/pdf	etag:%2266e3e25c-b74fb%22	https://alpha-wave.ai/Privacy-Policy-AlphaWave.pdf	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/Privacy-Policy-AlphaWave.pdf	(from https://alpha-wave.ai/)
13:29:33	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	https://gmpg.org/robots.txt		(from https://alpha-wave.ai/)
13:29:33	2067/2067	---M--	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680%22	https://gmpg.org/xfn/default.css	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/gmpg.org/xfn/default.css	(from https://gmpg.org/xfn/11)
13:29:33	4170/4170	---MC-	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2021:29:33%20GMT	https://gmpg.org/xfn/.	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/gmpg.org/xfn/.html	(from https://gmpg.org/xfn/11)
13:29:33	16269/16269	---MC-	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2021:29:34%20GMT	https://gmpg.org/xfn/intro	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/gmpg.org/xfn/intro.html	(from https://gmpg.org/xfn/11)
13:29:33	736785/736785	---M--	200	added ('OK')	application/x-javascript	etag:%226752c181-b3e11%22	https://alpha-wave.ai/wp-content/cache/min/1/wp-content/themes/alpha-wave/dist/scripts/index.js?ver=1733476737	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/cache/min/1/wp-content/themes/alpha-wave/dist/scripts/indexbc34.js	(from https://alpha-wave.ai/)
13:29:35	57/57	---M--	200	added ('OK')	text/plain	date:Sun,%2022%20Dec%202024%2021:29:34%20GMT	http://code.jquery.com/robots.txt		(from https://alpha-wave.ai/)
13:29:35	7342/7342	---MC-	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202024%2021:29:34%20GMT	https://gmpg.org/xfn/faq	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/gmpg.org/xfn/faq.html	(from https://gmpg.org/xfn/11)
13:29:35	0/0	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2022%20Dec%202024%2021:29:34%20GMT	https://alpha-wave.ai/wp-content/themes/alpha-wave/	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/index.html	(from https://alpha-wave.ai/)
13:29:35	3744/3744	---M--	200	added ('OK')	font/woff2	etag:%226752c16f-ea0%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/a801a2cebfd615279ed0.woff2	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/a801a2cebfd615279ed0.woff2	(from https://alpha-wave.ai/wp-content/cache/min/1/wp-content/themes/alpha-wave/dist/styles/style.css?ver=1733476737)
13:29:36	21872/21872	---M--	200	added ('OK')	font/woff2	etag:%226752c16f-5570%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/e1b8202a96e97b511253.woff2	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/e1b8202a96e97b511253.woff2	(from https://alpha-wave.ai/wp-content/cache/min/1/wp-content/themes/alpha-wave/dist/styles/style.css?ver=1733476737)
13:29:36	41072/41072	---M--	200	added ('OK')	font/woff2	etag:%226752c16f-a070%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/cef0e895dbcc724b4548.woff2	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/cef0e895dbcc724b4548.woff2	(from https://alpha-wave.ai/wp-content/cache/min/1/wp-content/themes/alpha-wave/dist/styles/style.css?ver=1733476737)
13:29:36	21928/21928	---M--	200	added ('OK')	font/woff2	etag:%226752c16f-55a8%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/2b310c8ea4d2404bd57a.woff2	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/2b310c8ea4d2404bd57a.woff2	(from https://alpha-wave.ai/wp-content/cache/min/1/wp-content/themes/alpha-wave/dist/styles/style.css?ver=1733476737)
13:29:36	182/182	---M--	200	added ('OK')	image/svg+xml	etag:%226752c16f-b6%22	https://alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/3c835a021b439bcd5740.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/dist/scripts/3c835a021b439bcd5740.svg	(from https://alpha-wave.ai/wp-content/cache/min/1/wp-content/themes/alpha-wave/dist/styles/style.css?ver=1733476737)
13:29:37	0/0	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2022%20Dec%202024%2021:29:38%20GMT	https://alpha-wave.ai/wp-content/themes/alpha-wave/	C:/Users/mkhal/OneDrive/Desktop/LARP/alphawave/alpha-wave.ai/wp-content/themes/alpha-wave/index.html	(from https://alpha-wave.ai/)
